Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
10,13,3.322728,16,33
10,14,3.296084,16,36
10,15,3.246528,15,30
10,16,3.177727,15,8
10,17,3.177727,15,75
1,-1,4.354515,19,0
2,-1,5.050397,20,0
3,-1,4.169000,19,0
1,0,4.306526,19,1
3,0,4.146803,20,1
2,0,4.979312,19,2
2,1,4.258698,19,1
1,1,3.955049,19,4
3,1,4.129602,20,3
2,2,4.202605,19,3
3,2,3.921604,19,3
2,3,3.851746,18,1
2,4,3.806755,18,1
1,2,3.949934,19,8
3,3,3.846479,18,4
3,4,3.764021,18,2
2,5,3.609375,18,6
3,5,3.534425,18,5
1,3,3.834677,19,9
3,6,3.446758,17,3
2,6,3.554948,17,6
3,7,3.442011,17,5
2,7,3.525419,17,4
1,4,3.805779,19,9
1,5,3.800344,19,2
2,8,3.502421,17,3
1,6,3.610237,19,1
1,7,3.581028,19,7
2,9,3.378351,17,7
1,8,3.571558,19,1
1,9,3.496898,18,3
2,10,3.371777,16,4
3,8,3.439409,17,22
1,10,3.055225,17,12
2,11,3.364549,15,16
2,12,3.314925,15,6
1,11,3.055115,16,13
2,13,3.263345,14,6
3,9,3.332652,17,19
1,12,3.047066,16,8
1,13,2.971788,16,3
1,14,2.909358,16,3
2,14,3.227739,14,21
1,15,2.898802,16,22
3,10,3.311943,17,28
3,11,3.304901,17,3
3,12,3.293893,17,1
3,13,3.276380,17,2
1,16,2.876387,16,20
3,14,3.228314,17,12
2,15,3.193827,13,43
2,16,3.162387,12,31
3,15,3.216136,17,31
1,17,2.853621,15,46
3,16,3.147655,17,12
3,17,3.140110,17,2
2,17,3.038329,13,47
2,18,3.028504,13,37
1,18,2.844414,15,63
1,19,2.827998,14,4
1,20,2.825386,15,4
3,18,3.117237,17,49
1,21,2.822800,14,12
1,22,2.819354,13,14
1,23,2.817552,12,11
3,19,3.115049,17,27
2,19,3.028504,13,73
4,-1,4.160111,20,0
3,20,3.114939,16,15
4,0,4.125142,20,4
3,21,3.113582,16,4
4,1,4.053713,20,6
4,2,4.035656,20,1
3,22,3.106458,15,12
3,23,3.098700,14,9
4,3,3.978819,20,13
4,4,3.925265,20,1
3,24,3.009895,14,2
5,-1,4.416037,20,0
4,5,3.868674,20,4
5,0,3.740689,20,5
5,1,3.701844,19,3
1,24,2.817552,12,75
6,-1,4.261932,17,0
5,2,3.670865,18,3
6,0,4.221401,16,5
6,1,4.180370,16,1
5,3,3.631070,17,6
6,2,4.126838,15,4
5,4,3.586964,16,5
6,3,4.064810,15,4
5,5,3.302079,15,13
6,4,4.020725,14,15
6,5,3.923062,13,5
5,6,3.262805,15,10
5,7,3.248914,14,5
6,6,3.672231,13,16
6,7,3.518001,13,1
5,8,3.231638,13,8
6,8,3.502721,12,10
6,9,3.432837,11,27
4,6,3.868674,20,75
7,-1,4.152257,20,0
5,9,3.215140,12,32
7,0,3.875443,20,2
7,1,3.873992,20,3
7,2,3.706281,21,9
6,10,3.402511,11,31
6,11,3.397575,12,2
7,3,3.668813,21,3
5,10,3.192238,11,33
7,4,3.661312,20,7
6,12,3.344566,11,17
5,11,3.170622,10,24
7,5,3.644968,19,20
6,13,3.166295,12,51
7,6,3.633780,19,12
7,7,3.628802,19,4
6,14,3.144990,11,37
6,15,3.144185,11,2
5,12,3.161626,11,68
7,8,3.621280,19,28
7,9,3.561610,18,9
7,10,3.521550,18,2
6,16,3.132364,10,42
5,13,3.141868,11,26
7,11,3.509793,17,10
7,12,3.426788,17,21
6,17,3.132364,10,72
8,-1,3.817797,19,0
8,0,3.809130,20,3
8,1,3.774961,20,2
5,14,3.034041,11,59
7,13,3.364646,16,16
8,2,3.763469,21,3
8,3,3.581247,20,10
5,15,3.033967,10,26
8,4,3.578458,20,26
8,5,3.502889,20,6
5,16,3.022748,11,49
8,6,3.434306,20,8
8,7,3.430490,20,2
5,17,2.981551,10,23
8,8,3.407566,20,11
7,14,3.291348,15,75
8,9,3.350396,20,4
8,10,3.341552,19,9
8,11,3.332278,18,9
8,12,3.327323,18,2
8,13,3.321455,18,4
8,14,3.321133,17,4
8,15,3.314482,17,3
8,16,3.290229,17,7
5,18,2.980998,10,70
7,15,3.291348,15,75
9,-1,4.249049,20,0
9,0,4.211877,19,2
9,1,3.361272,20,1
9,2,3.356202,20,3
9,3,3.351779,19,4
9,4,3.347338,18,4
9,5,3.337823,18,3
8,17,3.226640,16,55
9,6,3.328000,18,3
9,7,3.250884,18,1
5,19,2.980998,10,75
10,-1,4.791432,19,0
10,0,4.729182,20,1
8,18,3.217492,16,10
10,1,4.504348,20,1
10,2,4.460963,20,1
10,3,4.426392,20,1
8,19,3.207248,15,5
9,8,3.238911,17,10
10,4,4.416037,19,9
10,5,4.416037,19,2
8,20,2.785417,15,21
9,9,3.080718,17,20
10,6,4.352864,19,16
9,10,3.076304,16,6
9,11,2.996950,16,2
8,21,2.752907,15,25
10,7,4.291790,19,13
10,8,4.222339,19,28
8,22,2.718934,16,47
9,12,2.979294,16,55
8,23,2.709020,15,11
9,13,2.962481,15,21
9,14,2.958504,15,19
8,24,2.709020,15,75
10,9,4.222339,19,75
9,15,2.945793,15,53
9,16,2.941588,14,17
9,17,2.941588,14,66
2,-1,4.273730,13,0
4,-1,4.291790,14,0
3,-1,4.525359,15,0
3,0,3.825290,16,1
3,1,3.771697,16,5
3,2,3.722514,16,1
2,0,4.262504,13,13
3,3,3.594474,16,5
3,4,3.529827,16,4
3,5,3.520650,15,4
3,6,3.497553,15,9
3,7,3.208384,15,2
2,1,3.782600,13,33
3,8,3.169055,15,5
2,2,3.621584,12,4
4,0,3.534716,14,52
3,9,3.151652,14,4
4,1,3.482381,13,4
4,2,3.405441,12,5
4,3,3.350559,12,11
4,4,3.319832,12,1
3,10,3.137287,13,21
3,11,3.094558,13,3
3,12,2.935284,13,2
4,5,3.160747,11,14
3,13,2.917859,12,8
4,6,3.136293,11,5
2,3,3.286905,11,44
2,4,3.177727,11,10
3,14,2.853567,12,19
4,7,2.930894,12,20
2,5,3.177727,11,75
5,-1,4.299982,15,0
3,15,2.853567,12,75
6,-1,4.775608,15,0
6,0,4.721682,14,3
6,1,4.696495,14,2
6,2,4.344233,13,1
6,3,4.281760,12,4
4,8,2.930894,12,75
7,-1,4.470136,15,0
5,0,4.263433,14,14
7,0,4.379188,16,3
6,4,3.771071,12,9
6,5,3.721501,11,2
6,6,3.651401,11,1
5,1,3.925367,13,8
6,7,3.573831,10,6
5,2,3.821501,12,6
7,1,4.200651,16,11
7,2,4.155546,16,1
7,3,4.149382,16,1
7,4,4.117228,15,2
6,8,3.449315,10,21
6,9,3.357020,9,22
5,3,3.771712,11,31
7,5,3.788010,14,34
5,4,3.726043,10,18
7,6,3.781065,14,2
7,7,3.334671,14,2
6,10,3.286905,9,36
6,11,3.177727,8,21
7,8,3.227308,14,24
7,9,3.177727,13,11
6,12,3.177727,8,65
5,5,3.726043,10,75
9,-1,4.994001,14,0
8,-1,4.452476,15,0
9,0,4.517952,14,1
8,0,3.911029,16,1
9,1,3.941733,14,3
9,2,3.531668,13,1
9,3,3.254494,13,1
8,1,3.862476,17,4
9,4,3.199693,12,3
9,5,2.937757,12,9
8,2,3.589368,16,11
9,6,2.928572,12,7
9,7,2.865579,12,1
8,3,3.066907,15,4
9,8,2.835926,12,5
8,4,3.028652,14,6
9,9,2.819051,11,9
7,10,3.177727,13,75
10,-1,4.526735,13,0
10,0,4.421518,13,2
10,1,3.961848,13,23
9,10,2.819051,11,71
8,5,3.028652,14,75
10,2,3.905556,13,23
10,3,3.859446,12,18
10,4,3.806028,12,15
10,5,3.806028,12,75
1,-1,4.657230,16,0
3,-1,4.352864,14,0
2,-1,4.465380,16,0
1,0,4.474218,17,5
2,0,4.412334,16,6
1,1,4.430841,17,7
3,0,4.291790,14,14
1,2,4.414127,17,5
3,1,4.222339,14,4
2,1,4.361743,16,13
1,3,4.353367,16,18
1,4,4.332120,16,1
1,5,4.291790,16,2
2,2,4.293423,16,9
1,6,4.222339,15,5
1,7,4.181737,15,27
1,8,3.232762,15,1
2,3,4.248155,15,22
1,9,3.201634,14,7
1,10,3.177727,13,41
3,2,4.222339,14,75
4,-1,4.291790,15,0
1,11,2.925996,13,8
2,4,4.109872,14,31
4,0,4.222339,15,4
1,12,2.912414,13,21
1,13,2.880793,12,54
2,5,3.957654,14,67
4,1,4.222339,15,75
5,-1,4.337795,16,0
2,6,3.912372,14,8
1,14,2.870177,13,62
5,0,4.288892,15,35
5,1,4.246220,15,3
5,2,4.236087,15,9
5,3,4.209825,15,5
5,4,3.426861,15,4
1,15,2.870177,13,75
6,-1,4.358231,16,0
6,0,4.185048,16,2
5,5,3.199723,14,12
5,6,3.137008,14,9
6,1,4.149649,15,11
5,7,3.107922,13,2
6,2,3.901900,14,2
2,7,3.912372,14,75
7,-1,5.147332,16,0
6,3,3.852741,13,4
5,8,3.082535,13,13
6,4,3.809212,13,10
5,9,3.071206,12,7
7,0,5.084688,15,13
6,5,3.774273,12,8
7,1,5.031456,15,5
6,6,3.451356,12,7
7,2,5.028545,15,4
6,7,3.396983,12,4
6,8,3.312405,12,1
7,3,4.973379,15,5
5,10,3.031102,12,20
7,4,4.846359,15,1
7,5,3.847249,15,11
7,6,3.839814,15,13
7,7,3.420525,15,1
5,11,3.019180,11,36
6,9,3.230668,11,39
5,12,2.994529,10,9
6,10,3.177727,11,13
7,8,3.412549,14,41
5,13,2.994529,10,69
8,-1,4.452476,16,0
8,0,3.875511,17,1
7,9,3.358214,14,13
7,10,3.345593,14,1
8,1,3.841151,16,17
6,11,3.177727,11,75
8,2,3.831862,16,1
9,-1,3.723984,15,0
9,0,3.723984,15,3
8,3,3.405817,16,5
9,1,3.649779,14,3
8,4,3.382034,15,5
8,5,3.028652,15,4
7,11,3.278184,14,33
9,2,3.632012,13,18
9,3,3.616330,12,17
9,4,3.520483,12,2
9,5,3.478294,12,5
9,6,3.396043,11,3
8,6,3.026447,15,29
9,7,3.320848,11,6
9,8,3.291953,11,14
8,7,3.001819,14,15
9,9,3.280970,11,11
9,10,3.270067,11,17
9,11,2.880749,10,23
7,12,3.278184,14,75
10,-1,3.466970,16,0
10,0,3.400342,16,1
10,1,3.399805,15,5
10,2,3.345800,15,1
8,8,2.925630,14,46
10,3,3.256372,15,19
9,12,2.880749,10,75
8,9,2.925630,14,75
10,4,3.256372,15,75
2,-1,4.454700,15,0
3,-1,3.695673,17,0
1,-1,4.111101,17,0
1,0,4.024442,17,1
1,1,3.865879,18,2
3,0,3.584408,16,4
2,0,3.707143,15,4
2,1,3.650005,15,1
1,2,3.863021,18,2
2,2,3.634829,15,1
1,3,3.331649,18,1
2,3,3.562700,15,3
2,4,3.509281,14,1
2,5,3.477465,14,3
3,1,3.533871,15,10
1,4,3.270550,17,7
2,6,3.429826,14,5
1,5,3.254593,16,3
1,6,3.233069,16,2
2,7,3.382587,13,5
3,2,3.487108,14,12
1,7,3.185515,15,10
3,3,3.428230,13,7
2,8,3.286905,13,12
3,4,3.406683,13,3
2,9,3.177727,13,7
3,5,3.399586,13,5
1,8,3.126671,15,9
3,6,3.306188,12,6
3,7,3.272442,11,3
1,9,3.116746,15,14
3,8,3.230172,11,15
1,10,3.106078,14,19
1,11,3.094973,14,9
3,9,3.197227,12,47
1,12,3.083217,13,21
2,10,3.177727,13,75
4,-1,4.645839,17,0
4,0,4.039184,17,1
4,1,3.469831,18,1
4,2,3.423821,18,6
4,3,3.413937,18,2
1,13,3.070926,12,18
3,10,3.184263,11,39
4,4,3.216050,18,5
4,5,3.188935,18,4
4,6,3.059922,18,1
4,7,2.999639,18,10
4,8,2.981557,18,1
4,9,2.934286,17,6
4,10,2.930844,17,5
3,11,3.184263,11,75
5,-1,4.213920,15,0
4,11,2.918651,16,24
5,0,4.191504,15,2
1,14,3.070926,12,75
6,-1,4.291790,17,0
5,1,4.041344,16,2
4,12,2.891267,16,11
4,13,2.879350,15,6
5,2,4.027407,15,11
4,14,2.851884,15,2
5,3,3.843088,15,2
4,15,2.807455,14,6
5,4,3.825669,14,10
5,5,3.458333,14,6
5,6,3.423986,14,1
4,16,2.756623,13,19
4,17,2.738832,12,11
5,7,3.374485,13,14
4,18,2.730202,12,2
4,19,2.718779,11,13
5,8,3.364252,13,13
5,9,3.313613,12,6
6,0,4.222339,16,67
4,20,2.718779,11,67
7,-1,4.727089,16,0
7,0,4.352200,16,4
5,10,3.296754,11,47
7,1,4.154683,16,2
7,2,4.154681,17,30
7,3,4.154575,16,4
5,11,3.296754,11,75
8,-1,4.622397,16,0
7,4,3.727904,16,7
8,0,4.604280,16,2
8,1,4.511220,16,2
8,2,4.404625,15,9
8,3,2.945882,15,2
7,5,3.684303,16,16
6,1,4.222339,16,75
9,-1,4.940439,17,0
8,4,2.884427,14,5
9,0,4.463293,18,1
7,6,3.632174,16,3
7,7,3.590749,16,1
9,1,4.399320,17,6
7,8,3.484419,16,6
8,5,2.836963,14,12
9,2,4.329239,16,7
8,6,2.804650,13,19
9,3,4.326105,16,16
7,9,3.346630,16,21
9,4,4.097934,16,8
8,7,2.792781,12,20
9,5,3.988738,16,11
9,6,3.943895,16,7
9,7,3.919598,15,8
9,8,3.877124,14,11
9,9,3.710650,14,7
9,10,3.609276,14,4
9,11,3.608380,14,5
8,8,2.792781,12,71
10,-1,4.291892,16,0
10,0,3.502972,17,1
10,1,3.500187,17,3
9,12,3.584188,13,15
10,2,3.431840,17,9
9,13,3.555366,13,5
9,14,3.533683,13,4
9,15,3.430971,13,2
7,10,3.346630,16,75
10,3,3.431414,16,10
9,16,3.430867,13,5
9,17,3.399427,13,1
10,4,3.430989,15,6
10,5,3.413893,15,30
9,18,3.398382,12,55
10,6,3.396867,14,27
10,7,3.396612,14,5
10,8,3.343087,13,5
10,9,3.308713,13,18
10,10,3.285391,13,18
9,19,3.364268,11,55
10,11,3.262736,12,36
9,20,3.364268,11,75
10,12,3.262736,12,75
3,-1,4.352864,16,0
1,-1,4.294803,18,0
2,-1,4.202083,18,0
1,0,4.252964,18,1
1,1,4.013783,18,1
1,2,3.924232,19,1
2,0,4.104609,19,3
3,0,4.350766,17,5
2,1,4.098871,18,4
1,3,3.771245,18,5
2,2,4.085122,17,3
3,1,4.350324,16,11
2,3,4.072883,16,6
3,2,4.349886,15,5
2,4,3.996414,16,3
2,5,3.451052,16,1
1,4,3.728890,17,13
1,5,3.725708,17,6
1,6,3.683778,16,2
3,3,4.317982,15,13
1,7,3.562038,16,4
3,4,4.291790,15,4
2,6,3.412601,15,14
1,8,3.503778,15,5
1,9,3.436696,14,3
3,5,4.222339,15,10
2,7,3.365047,14,9
1,10,2.866675,14,12
1,11,2.836967,14,9
2,8,3.327488,13,20
2,9,3.320008,13,6
2,10,3.319677,13,7
2,11,3.269227,13,17
3,6,3.528235,15,73
1,12,2.824269,14,50
3,7,3.301971,14,13
3,8,3.188738,13,22
2,12,3.269227,13,75
4,-1,3.962414,16,0
4,0,3.910124,15,3
4,1,3.909803,14,5
1,13,2.812412,14,74
4,2,3.887860,14,15
4,3,3.738299,15,1
4,4,3.728603,14,12
3,9,3.188738,13,75
5,-1,4.439355,18,0
4,5,3.703266,14,11
5,0,4.313598,19,2
4,6,3.683135,13,1
4,7,3.638971,13,2
5,1,4.072241,20,3
5,2,3.932880,20,1
4,8,3.610563,12,11
5,3,3.927444,20,5
4,9,3.585535,12,1
5,4,3.924291,20,2
5,5,3.845392,19,8
4,10,3.540862,11,19
5,6,3.812997,19,3
5,7,3.797552,19,6
1,14,2.812412,14,75
6,-1,4.243921,18,0
6,0,4.068962,18,2
6,1,4.026949,17,18
5,8,3.791842,18,22
6,2,3.808682,17,4
5,9,3.784087,19,7
4,11,3.540862,11,75
7,-1,5.206972,18,0
7,0,4.085830,18,4
7,1,4.040872,17,4
5,10,3.774491,19,18
7,2,3.944301,17,5
5,11,3.774163,19,6
7,3,3.896472,17,6
7,4,3.667603,17,5
5,12,3.773831,18,9
7,5,3.574172,17,3
6,3,3.763139,17,52
5,13,3.740625,17,10
5,14,3.736270,17,8
5,15,3.568048,17,1
6,4,3.446157,17,15
6,5,3.374829,17,19
7,6,3.553074,17,37
5,16,3.489780,16,33
5,17,3.455087,16,9
6,6,3.319260,16,22
5,18,3.415160,15,36
7,7,3.516968,17,61
5,19,3.221969,15,15
6,7,3.319260,16,75
8,-1,4.452476,18,0
8,0,3.899800,19,1
5,20,3.144507,14,25
7,8,3.500272,17,26
8,1,3.865978,18,16
8,2,3.611614,18,5
7,9,3.407393,16,22
8,3,3.611499,17,21
8,4,3.603579,17,2
5,21,3.129828,14,65
8,5,3.551582,16,10
8,6,3.028652,15,13
5,22,3.096749,14,37
5,23,3.070020,14,4
7,10,3.407393,16,75
9,-1,5.206693,17,0
9,0,4.940439,17,1
9,1,4.463293,18,1
9,2,4.399320,18,1
9,3,4.329239,18,3
5,24,3.018298,14,39
10,-1,4.381150,18,0
10,0,3.467403,18,1
10,1,3.466970,17,4
10,2,3.412657,17,2
10,3,3.345373,17,5
9,4,4.278912,18,28
8,7,3.028652,15,75
10,4,3.308157,17,4
10,5,3.256372,16,11
10,6,3.162387,16,1
10,7,2.865771,16,35
10,8,2.853152,16,2
9,5,3.540553,18,44
9,6,3.461999,18,11
9,7,3.373625,18,34
10,9,2.853152,16,72
9,8,3.373625,18,75
2,-1,4.341974,18,0
3,-1,4.409000,19,0
1,-1,4.722619,19,0
3,0,3.989998,20,1
3,1,3.964127,21,2
1,0,4.066669,19,3
2,0,4.273730,18,4
2,1,3.605010,17,1
3,2,3.899415,21,2
1,1,4.066071,19,6
3,3,3.887824,20,5
1,2,4.022063,18,3
2,2,3.548701,17,15
1,3,3.649025,18,4
3,4,3.776951,20,6
3,5,3.726435,20,1
2,3,3.482706,17,6
3,6,3.680057,19,4
2,4,3.464620,17,1
2,5,3.453136,17,3
3,7,3.649437,19,4
3,8,3.607806,19,1
2,6,3.332707,17,4
2,7,3.326466,17,2
3,9,3.562073,20,4
1,4,3.639583,18,20
1,5,3.414378,18,2
3,10,3.497067,19,9
2,8,3.324741,16,15
2,9,3.224792,16,6
3,11,3.435447,18,22
2,10,3.221916,16,23
3,12,3.327794,18,11
3,13,3.243835,18,6
3,14,3.080373,17,5
1,6,3.344162,17,44
1,7,3.309768,17,1
1,8,3.301367,17,6
3,15,3.048102,17,10
3,16,3.047872,17,8
3,17,3.042406,16,6
2,11,3.178928,15,64
2,12,3.177727,15,21
1,9,3.291186,16,44
3,18,3.028391,17,43
3,19,3.025275,17,18
3,20,3.022355,16,20
1,10,3.275688,15,51
3,21,3.004249,15,15
2,13,3.177727,15,75
4,-1,4.385178,16,0
4,0,4.294806,16,1
1,11,3.261263,15,12
4,1,4.289485,17,4
4,2,4.287790,18,4
4,3,4.286280,18,2
4,4,4.265426,18,4
3,22,2.994216,14,32
4,5,4.263599,18,15
1,12,3.261263,15,75
5,-1,3.788867,18,0
3,23,2.994216,14,65
6,-1,4.489799,18,0
6,0,4.437306,17,1
4,6,4.263387,17,31
6,1,4.416519,17,4
6,2,4.224363,16,2
4,7,4.200584,17,5
6,3,4.179414,15,4
5,0,3.652826,18,14
5,1,3.612197,18,2
5,2,3.608640,18,1
6,4,4.093310,15,8
5,3,3.524761,18,11
6,5,4.025729,14,13
5,4,3.465472,18,1
6,6,3.878907,14,1
4,8,4.200155,18,21
5,5,3.459344,18,10
6,7,3.757702,14,22
6,8,3.580848,14,3
6,9,3.524182,13,2
6,10,3.455428,12,2
5,6,3.418059,17,12
6,11,3.372202,12,3
4,9,3.431775,18,24
5,7,3.350660,17,6
6,12,3.361843,11,11
6,13,3.230882,11,4
4,10,3.419441,18,12
6,14,3.225926,11,60
5,8,3.348570,16,55
5,9,3.288643,16,7
5,10,3.229482,16,10
6,15,3.225926,11,63
7,-1,4.527706,18,0
7,0,4.515925,17,2
7,1,3.571329,18,1
5,11,3.181110,15,18
7,2,3.473680,18,4
7,3,3.436890,18,1
4,11,3.419441,18,75
8,-1,4.819590,19,0
8,0,4.009412,20,1
8,1,3.989600,20,2
7,4,3.342954,17,11
8,2,3.910794,19,10
8,3,3.910794,18,6
8,4,3.866496,18,5
8,5,3.843148,19,5
7,5,3.304650,17,27
8,6,3.742883,19,4
8,7,3.679097,19,2
7,6,3.303196,17,13
7,7,3.288802,17,5
8,8,3.640675,18,11
7,8,3.236084,17,2
5,12,3.163290,16,68
7,9,3.230801,17,5
8,9,3.596295,18,6
7,10,3.197518,17,11
7,11,3.186556,17,3
8,10,3.588141,17,19
8,11,3.527977,17,6
8,12,3.326904,17,2
7,12,3.186549,16,18
8,13,3.291141,16,4
7,13,3.134251,16,13
8,14,3.226917,16,21
5,13,3.163290,16,74
9,-1,4.656338,18,0
9,0,4.354933,18,3
9,1,4.299019,18,1
9,2,4.246828,19,3
9,3,4.190015,19,1
9,4,4.168358,18,5
9,5,4.146110,18,1
9,6,4.123915,17,6
9,7,4.108970,16,3
9,8,4.067972,15,4
9,9,4.055953,15,4
9,10,3.994869,15,13
7,14,3.134251,16,75
10,-1,4.240610,19,0
10,0,4.211502,19,2
10,1,4.170808,19,1
9,11,3.980400,14,11
9,12,3.969481,14,1
9,13,3.907735,14,5
10,2,4.152277,19,6
10,3,4.121177,19,1
8,15,3.226917,16,75
9,14,3.833788,14,3
10,4,4.032997,19,2
9,15,3.751810,14,3
10,5,4.018106,19,5
9,16,3.736151,13,7
9,17,3.405979,13,5
10,6,3.984463,18,4
10,7,3.911786,18,6
9,18,3.332518,13,9
9,19,3.257458,13,3
10,8,3.746852,18,5
10,9,3.698977,17,10
10,10,3.609363,16,5
10,11,3.576074,16,2
9,20,3.176220,13,28
10,12,3.575312,15,5
10,13,3.516200,15,3
9,21,3.164357,12,8
10,14,3.504369,14,23
10,15,3.098717,14,18
10,16,3.035996,14,15
10,17,3.034324,13,1
10,18,3.005887,13,3
9,22,3.164357,12,75
10,19,2.939965,12,8
10,20,2.893684,12,18
10,21,2.831523,11,16
10,22,2.831523,11,66
2,-1,4.376628,18,0
1,-1,4.601701,20,0
3,-1,4.539467,20,0
2,0,4.179939,18,2
1,0,4.134252,20,4
1,1,4.128758,20,2
2,1,4.133277,18,5
3,0,4.519622,19,7
2,2,4.034501,18,1
3,1,4.344859,19,2
3,2,4.187619,19,1
1,2,3.910026,19,6
2,3,4.003624,18,7
2,4,3.839614,18,1
3,3,4.155947,18,7
2,5,3.764057,18,3
1,3,3.848474,19,7
3,4,4.115750,17,4
3,5,4.077656,16,2
2,6,3.698471,18,4
3,6,4.035593,16,4
2,7,3.666636,17,7
3,7,3.999075,15,11
2,8,3.596007,17,3
3,8,3.933228,15,8
2,9,3.589342,17,7
3,9,3.715257,15,2
1,4,3.799009,19,22
1,5,3.774886,19,5
3,10,3.706823,15,15
3,11,3.421889,15,1
2,10,3.495663,17,14
1,6,3.538731,19,7
3,12,3.365929,15,9
1,7,3.453717,18,15
1,8,3.404661,18,10
3,13,3.233805,16,51
3,14,3.223014,16,13
3,15,3.155302,16,3
2,11,3.334671,17,72
3,16,3.026603,16,26
2,12,3.286905,16,8
3,17,3.014103,16,6
3,18,3.001488,16,8
2,13,3.177727,16,13
1,9,3.376054,17,72
1,10,3.365072,17,4
3,19,2.905521,15,46
2,14,3.177727,16,75
4,-1,5.014307,20,0
4,0,5.011539,20,1
4,1,4.962648,20,3
4,2,4.839031,20,5
4,3,4.808083,19,5
3,20,2.885458,15,72
4,4,4.418487,19,4
4,5,3.655803,19,4
1,11,3.362942,17,73
3,21,2.883644,16,10
4,6,3.530445,18,4
4,7,3.369445,18,3
4,8,3.338226,18,4
4,9,3.300709,18,5
4,10,3.243555,18,4
4,11,3.237187,17,6
3,22,2.846667,16,28
3,23,2.840626,17,9
4,12,3.173357,16,28
4,13,3.140957,16,6
4,14,3.129671,16,8
3,24,2.836420,16,20
4,15,3.122821,16,2
5,-1,4.812086,20,0
5,0,4.749899,19,1
4,16,3.120119,16,5
5,1,4.602641,19,4
1,12,3.332336,17,56
5,2,4.441881,19,5
5,3,4.239548,20,4
4,17,3.110195,17,17
5,4,4.176838,19,3
4,18,3.102433,16,43
4,19,3.098406,15,36
1,13,3.332336,17,75
5,5,3.630765,20,66
6,-1,4.557484,19,0
6,0,4.506385,18,2
5,6,3.577818,20,3
6,1,4.477310,18,2
6,2,4.443808,17,1
5,7,3.521359,20,2
5,8,3.461162,20,2
6,3,4.239007,16,3
4,20,3.040232,14,39
6,4,4.224798,16,19
6,5,4.192696,16,2
6,6,3.942094,16,4
6,7,3.794660,16,1
4,21,3.037165,13,16
6,8,3.759944,15,3
6,9,3.677323,15,1
6,10,3.643528,14,10
6,11,3.611140,14,4
6,12,3.605811,14,8
5,9,3.450615,20,42
4,22,3.036928,12,45
6,13,3.531369,13,8
6,14,3.502587,13,9
6,15,3.498711,13,3
4,23,3.027521,11,44
6,16,3.487583,13,20
4,24,2.997241,11,5
7,-1,5.062554,18,0
7,0,3.859687,19,1
7,1,3.849966,18,5
6,17,3.486399,12,17
7,2,3.487668,17,11
7,3,3.018108,17,2
7,4,2.896579,17,12
5,10,3.374639,19,57
6,18,3.486399,12,48
8,-1,5.623785,20,0
8,0,5.521224,19,2
7,5,2.891092,17,15
8,1,5.513367,19,4
8,2,5.262654,19,4
8,3,4.793068,19,3
8,4,4.665350,18,2
8,5,4.370403,18,1
8,6,4.238585,18,1
8,7,4.136528,19,1
8,8,3.896706,19,6
7,6,2.886237,17,26
8,9,3.840199,20,3
7,7,2.872325,17,2
8,10,3.469225,20,3
8,11,3.457241,19,2
8,12,3.356703,19,9
5,11,3.314423,18,49
8,13,3.356005,19,12
8,14,3.348350,19,2
8,15,3.345319,19,2
7,8,2.866718,16,32
7,9,2.848033,16,2
8,16,3.302539,19,6
7,10,2.828606,16,7
7,11,2.820084,15,10
8,17,3.301784,18,16
7,12,2.818802,14,6
8,18,3.299504,17,3
5,12,3.274940,18,59
8,19,3.295081,17,23
5,13,3.227308,17,8
5,14,3.177727,17,2
8,20,3.251858,17,12
7,13,2.811481,14,61
7,14,2.809866,14,5
8,21,3.247322,16,31
7,15,2.785034,14,18
7,16,2.780832,14,30
8,22,3.242261,15,35
5,15,3.177727,17,75
9,-1,5.000945,19,0
9,0,3.933419,19,1
9,1,3.562095,18,4
9,2,3.559241,17,5
8,23,3.217805,15,35
9,3,3.548319,16,16
9,4,3.369884,16,1
9,5,3.357068,15,5
8,24,3.192239,14,14
10,-1,4.875443,19,0
9,6,3.234949,14,8
10,0,4.829132,19,3
9,7,3.048032,13,9
10,1,4.785457,18,4
10,2,4.728717,17,11
7,17,2.732275,15,72
10,3,4.719121,17,6
10,4,4.670529,17,1
10,5,4.291790,17,1
10,6,4.222339,16,2
7,18,2.731419,14,17
10,7,4.189347,16,12
9,8,3.012029,14,62
9,9,3.001613,13,7
7,19,2.705935,14,35
9,10,3.001306,13,32
9,11,2.948267,12,11
9,12,2.870850,11,19
10,8,3.350271,16,63
10,9,3.220036,16,5
10,10,2.842362,15,8
7,20,2.705935,14,75
9,13,2.870850,11,75
10,11,2.842362,15,75
6,-1,4.413979,15,0
4,-1,4.893409,14,0
5,-1,5.142657,15,0
5,0,4.983578,15,1
6,0,4.382659,15,7
4,0,4.509034,14,8
4,1,4.324867,14,6
5,1,4.934739,14,14
6,1,4.326379,15,13
6,2,4.044455,16,2
5,2,4.737740,14,6
5,3,4.365200,13,2
6,3,3.964663,17,6
5,4,4.301518,13,8
5,5,4.288698,13,2
6,4,3.904606,17,12
5,6,3.302752,13,6
6,5,3.889612,17,1
5,7,3.253988,13,9
5,8,3.186522,13,1
6,6,3.852294,17,17
6,7,3.847385,17,1
5,9,3.165401,13,13
6,8,3.832399,17,3
5,10,3.140164,13,8
6,9,3.803409,17,6
